date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:05:44	2222/2222	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:43%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fcotton-bee-hoodie-shireen-instan%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed7546.json	(from https://mp.velocitydeveloper.com/iklan/cotton-bee-hoodie-shireen-instan/)
16:05:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:43%20GMT	https://mp.velocitydeveloper.com/?p=283	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index30e3.html	(from https://mp.velocitydeveloper.com/iklan/cotton-bee-hoodie-shireen-instan/)
16:05:44	2380/2380	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:43%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fcotton-bee-hoodie-shireen-instan%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed192d	(from https://mp.velocitydeveloper.com/iklan/cotton-bee-hoodie-shireen-instan/)
16:05:45	41431/41431	---M--	200	added ('OK')	image/jpeg	etag:%22a1d7-65f3fe66-f5e6ee8d5e5e5026;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/geneva-jam-tangan-wanita-rose-gold-strap-stainless-steel-quartz-watch-3659-541388-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/geneva-jam-tangan-wanita-rose-gold-strap-stainless-steel-quartz-watch-3659-541388-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/geneva-jam-tangan-wanita-rose-gold-strap-stainless-steel/)
16:05:45	5385/5385	---M-Z	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/lokasi/kabupaten-purworejo/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-purworejo/index.html	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-purworejo/)
16:05:45	2613/2613	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:44%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fgeneva-jam-tangan-wanita-rose-gold-strap-stainless-steel%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedc690.json	(from https://mp.velocitydeveloper.com/iklan/geneva-jam-tangan-wanita-rose-gold-strap-stainless-steel/)
16:05:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:44%20GMT	https://mp.velocitydeveloper.com/?p=278	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index1641.html	(from https://mp.velocitydeveloper.com/iklan/geneva-jam-tangan-wanita-rose-gold-strap-stainless-steel/)
16:05:46	2815/2815	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:44%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fgeneva-jam-tangan-wanita-rose-gold-strap-stainless-steel%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed177f	(from https://mp.velocitydeveloper.com/iklan/geneva-jam-tangan-wanita-rose-gold-strap-stainless-steel/)
16:05:46	25819/25819	---M--	200	added ('OK')	image/jpeg	etag:%2264db-65f3fe66-cb10b518d32c1d5a;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/567902_6287c430-06b5-11e1-abdf-823e31380690-300x300.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/567902_6287c430-06b5-11e1-abdf-823e31380690-300x300.jpg	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-blora/)
16:05:46	42407/42407	---M--	200	added ('OK')	image/jpeg	etag:%22a5a7-65f3fe66-b4143e29a6f6e33e;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/bluelans-jam-tangan-wanita-merah-strap-kulit-analog-watch-3603-081388-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/bluelans-jam-tangan-wanita-merah-strap-kulit-analog-watch-3603-081388-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/bluelans-jam-tangan-wanita-merah-strap-kulit-analog-watch/)
16:05:46	10363/10363	---MCZ	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/lokasi/kabupaten-blora/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-blora/index.html	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-blora/)
16:05:46	52037/52037	---MCZ	200	added ('OK')	text/html	date:Fri,%2002%20Aug%202024%2008:05:45%20GMT	https://mp.velocitydeveloper.com/iklan/xcs3-hurricane-mobil-speed-maker-fuel-saver/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/iklan/xcs3-hurricane-mobil-speed-maker-fuel-saver/index.html	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-blora/)
16:05:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:45%20GMT	https://mp.velocitydeveloper.com/?p=276	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index44be.html	(from https://mp.velocitydeveloper.com/iklan/bluelans-jam-tangan-wanita-merah-strap-kulit-analog-watch/)
16:05:47	2630/2630	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:45%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fbluelans-jam-tangan-wanita-merah-strap-kulit-analog-watch%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed262d.json	(from https://mp.velocitydeveloper.com/iklan/bluelans-jam-tangan-wanita-merah-strap-kulit-analog-watch/)
16:05:47	2835/2835	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:46%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fbluelans-jam-tangan-wanita-merah-strap-kulit-analog-watch%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedc38b	(from https://mp.velocitydeveloper.com/iklan/bluelans-jam-tangan-wanita-merah-strap-kulit-analog-watch/)
16:05:47	40903/40903	---M--	200	added ('OK')	image/jpeg	etag:%229fc7-65f3fe66-25fe716991ebd297;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/geneva-jam-tangan-unisex-silver-strap-stainless-steel-quartz-watch-3659-631388-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/geneva-jam-tangan-unisex-silver-strap-stainless-steel-quartz-watch-3659-631388-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/geneva-jam-tangan-unisex-silver/)
16:05:47	2094/2094	---M-Z	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/lokasi/kabupaten-kudus/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-kudus/index.html	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-kudus/)
16:05:48	2461/2461	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:46%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fgeneva-jam-tangan-unisex-silver%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedcb35.json	(from https://mp.velocitydeveloper.com/iklan/geneva-jam-tangan-unisex-silver/)
16:05:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:46%20GMT	https://mp.velocitydeveloper.com/?p=274	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexd251.html	(from https://mp.velocitydeveloper.com/iklan/geneva-jam-tangan-unisex-silver/)
16:05:48	2660/2660	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:47%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fgeneva-jam-tangan-unisex-silver%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed8890	(from https://mp.velocitydeveloper.com/iklan/geneva-jam-tangan-unisex-silver/)
16:05:49	41413/41413	---M--	200	added ('OK')	image/jpeg	etag:%22a1c5-65f3fe66-a7d30e16e6b644c5;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/changhong-5066-680124-1-zoom-compressed-600x406.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/changhong-5066-680124-1-zoom-compressed-600x406.jpg	(from https://mp.velocitydeveloper.com/iklan/changhong-40-full-hd-led-tv/)
16:05:49	2487/2487	---M-Z	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/lokasi/kabupaten-tegal/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-tegal/index.html	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-tegal/)
16:05:49	2392/2392	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:48%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fchanghong-40-full-hd-led-tv%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed172a.json	(from https://mp.velocitydeveloper.com/iklan/changhong-40-full-hd-led-tv/)
16:05:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:48%20GMT	https://mp.velocitydeveloper.com/?p=315	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index7d3e.html	(from https://mp.velocitydeveloper.com/iklan/changhong-40-full-hd-led-tv/)
16:05:50	2591/2591	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:48%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fchanghong-40-full-hd-led-tv%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed9dd0	(from https://mp.velocitydeveloper.com/iklan/changhong-40-full-hd-led-tv/)
16:05:50	61328/61328	---M--	200	added ('OK')	image/jpeg	etag:%22ef90-65f3fe66-7f5ec86b78066566;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/changhong-40-led-android-smart-tv-hitam-40d1000i-7569-694124-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/changhong-40-led-android-smart-tv-hitam-40d1000i-7569-694124-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/changhong-40-led-android-smart-tv-hitam-40d1000i/)
16:05:50	2588/2588	---M-Z	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/lokasi/kabupaten-purbalingga/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-purbalingga/index.html	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-purbalingga/)
16:05:50	2549/2549	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:49%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fchanghong-40-led-android-smart-tv-hitam-40d1000i%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed9b76.json	(from https://mp.velocitydeveloper.com/iklan/changhong-40-led-android-smart-tv-hitam-40d1000i/)
16:05:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:49%20GMT	https://mp.velocitydeveloper.com/?p=313	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index8c55.html	(from https://mp.velocitydeveloper.com/iklan/changhong-40-led-android-smart-tv-hitam-40d1000i/)
16:05:51	2751/2751	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:49%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fchanghong-40-led-android-smart-tv-hitam-40d1000i%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embeda9a9	(from https://mp.velocitydeveloper.com/iklan/changhong-40-led-android-smart-tv-hitam-40d1000i/)
16:05:51	18831/18831	---M--	200	added ('OK')	image/jpeg	etag:%22498f-65f3fe66-a7fd6a6062845693;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/miyako-dispenser-air-galon-bawah-wdp-300-water-dispenser-6959-2668811-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/miyako-dispenser-air-galon-bawah-wdp-300-water-dispenser-6959-2668811-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/miyako-dispenser-air-galon-bawah-wdp-300/)
16:05:51	9768/9768	---MCZ	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/lokasi/kabupaten-rembang/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-rembang/index.html	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-rembang/)
16:05:52	2473/2473	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:50%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fmiyako-dispenser-air-galon-bawah-wdp-300%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed5669.json	(from https://mp.velocitydeveloper.com/iklan/miyako-dispenser-air-galon-bawah-wdp-300/)
16:05:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:50%20GMT	https://mp.velocitydeveloper.com/?p=309	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexef92.html	(from https://mp.velocitydeveloper.com/iklan/miyako-dispenser-air-galon-bawah-wdp-300/)
16:05:52	2669/2669	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:51%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fmiyako-dispenser-air-galon-bawah-wdp-300%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedf621	(from https://mp.velocitydeveloper.com/iklan/miyako-dispenser-air-galon-bawah-wdp-300/)
16:05:52	18109/18109	---M--	200	added ('OK')	image/jpeg	etag:%2246bd-65f3fe66-6b5c059100108bc0;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/toshiba-glacio-xd-7-lemari-es-1-pintu-grn175bc-silver-7221-606619-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/toshiba-glacio-xd-7-lemari-es-1-pintu-grn175bc-silver-7221-606619-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/toshiba-glacio-xd-7-lemari-es-1-pintu-grn175bc/)
16:05:53	2499/2499	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:51%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Ftoshiba-glacio-xd-7-lemari-es-1-pintu-grn175bc%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed7187.json	(from https://mp.velocitydeveloper.com/iklan/toshiba-glacio-xd-7-lemari-es-1-pintu-grn175bc/)
16:05:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:52%20GMT	https://mp.velocitydeveloper.com/?p=307	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index2915.html	(from https://mp.velocitydeveloper.com/iklan/toshiba-glacio-xd-7-lemari-es-1-pintu-grn175bc/)
16:05:54	2695/2695	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:52%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Ftoshiba-glacio-xd-7-lemari-es-1-pintu-grn175bc%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed7f70	(from https://mp.velocitydeveloper.com/iklan/toshiba-glacio-xd-7-lemari-es-1-pintu-grn175bc/)
16:05:54	33265/33265	---M--	200	added ('OK')	image/jpeg	etag:%2281f1-65f3fe66-292600bd89c3736e;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/janome-1008-mesin-jahit-pemula-putih-3482-866862-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/janome-1008-mesin-jahit-pemula-putih-3482-866862-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/janome-1008-mesin-jahit-pemula-putih/)
16:05:54	2456/2456	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:53%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fjanome-1008-mesin-jahit-pemula-putih%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed7948.json	(from https://mp.velocitydeveloper.com/iklan/janome-1008-mesin-jahit-pemula-putih/)
16:05:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:53%20GMT	https://mp.velocitydeveloper.com/?p=305	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index4720.html	(from https://mp.velocitydeveloper.com/iklan/janome-1008-mesin-jahit-pemula-putih/)
16:05:55	2655/2655	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:53%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fjanome-1008-mesin-jahit-pemula-putih%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed0dd0	(from https://mp.velocitydeveloper.com/iklan/janome-1008-mesin-jahit-pemula-putih/)
16:05:55	67436/67436	---M--	200	added ('OK')	image/jpeg	etag:%221076c-65f3fe66-4e102f43d3f83bfa;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/omi-casa-sewing-machine-sm1-hijau-4080-29499-9-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/omi-casa-sewing-machine-sm1-hijau-4080-29499-9-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/omi-casa-sewing-machine-sm1-hijau/)
16:05:55	2485/2485	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:54%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fomi-casa-sewing-machine-sm1-hijau%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed6565.json	(from https://mp.velocitydeveloper.com/iklan/omi-casa-sewing-machine-sm1-hijau/)
16:05:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:54%20GMT	https://mp.velocitydeveloper.com/?p=299	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexbc9e.html	(from https://mp.velocitydeveloper.com/iklan/omi-casa-sewing-machine-sm1-hijau/)
16:05:56	2690/2690	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:54%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fomi-casa-sewing-machine-sm1-hijau%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed7aa6	(from https://mp.velocitydeveloper.com/iklan/omi-casa-sewing-machine-sm1-hijau/)
16:05:56	21407/21407	---M--	200	added ('OK')	image/jpeg	etag:%22539f-65f3fe66-39f530d445b21b6b;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/microsoft-office-home-student-2013-4791-34387-1-zoom-600x600.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/microsoft-office-home-student-2013-4791-34387-1-zoom-600x600.jpg	(from https://mp.velocitydeveloper.com/iklan/microsoft-office-home-student-2013/)
16:05:57	2440/2440	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:55%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fmicrosoft-office-home-student-2013%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embedd183.json	(from https://mp.velocitydeveloper.com/iklan/microsoft-office-home-student-2013/)
16:05:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:55%20GMT	https://mp.velocitydeveloper.com/?p=294	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexe2aa.html	(from https://mp.velocitydeveloper.com/iklan/microsoft-office-home-student-2013/)
16:05:57	2633/2633	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:56%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fmicrosoft-office-home-student-2013%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed9784	(from https://mp.velocitydeveloper.com/iklan/microsoft-office-home-student-2013/)
16:05:57	204832/204832	---M--	200	added ('OK')	image/png	etag:%2232020-65f3fe66-e65e1645951c9103;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/nindya-600x360.png	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/nindya-600x360.png	(from https://mp.velocitydeveloper.com/iklan/pt-nindya-karya-persero/)
16:05:58	4540/4540	---M-Z	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/lokasi/kabupaten-demak/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-demak/index.html	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-demak/)
16:05:58	2327/2327	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:56%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fpt-nindya-karya-persero%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed2bcc.json	(from https://mp.velocitydeveloper.com/iklan/pt-nindya-karya-persero/)
16:05:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:57%20GMT	https://mp.velocitydeveloper.com/?p=329	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/index834e.html	(from https://mp.velocitydeveloper.com/iklan/pt-nindya-karya-persero/)
16:05:58	2523/2523	---M-Z	200	added ('OK')	text/xml	date:Fri,%2002%20Aug%202024%2008:05:57%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Fpt-nindya-karya-persero%2F&format=xml	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed0369	(from https://mp.velocitydeveloper.com/iklan/pt-nindya-karya-persero/)
16:05:59	9312/9312	---M--	200	added ('OK')	image/jpeg	etag:%222460-65f3fe66-c64098318dbac9c8;;;%22	https://mp.velocitydeveloper.com/wp-content/uploads/2015/08/bpjs.jpg	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-content/uploads/2015/08/bpjs.jpg	(from https://mp.velocitydeveloper.com/iklan/reguler-bpjs-ketenagakerjaan/)
16:05:59	8919/8919	---MCZ	200	added ('OK')	application/rss+xml	etag:%22427ede0845be70c0c07a25b7e63631bd%22	https://mp.velocitydeveloper.com/lokasi/kabupaten-banyumas/feed/	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/lokasi/kabupaten-banyumas/index.html	(from https://mp.velocitydeveloper.com/lokasi/kabupaten-banyumas/)
16:05:59	2341/2341	---M-Z	200	added ('OK')	application/json	date:Fri,%2002%20Aug%202024%2008:05:58%20GMT	https://mp.velocitydeveloper.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmp.velocitydeveloper.com%2Fiklan%2Freguler-bpjs-ketenagakerjaan%2F	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/wp-json/oembed/1.0/embed6716.json	(from https://mp.velocitydeveloper.com/iklan/reguler-bpjs-ketenagakerjaan/)
16:05:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2002%20Aug%202024%2008:05:58%20GMT	https://mp.velocitydeveloper.com/?p=325	D:/Irwan/SME%20Web/umkm/mp.velocitydeveloper.com/indexf175.html	(from https://mp.velocitydeveloper.com/iklan/reguler-bpjs-ketenagakerjaan/)
